Date,Close/Last,Volume,Open,High,Low
01/19/2021,2365,2188,2394.5,2408,2353
01/15/2021,2395.1,1535,2410,2465.5,2376.5
01/14/2021,2423.3,1048,2390.5,2428,2373.5
01/13/2021,2397.1,895,2394.5,2409,2378.5
01/12/2021,2376.2,966,2383.5,2408,2364.5
01/11/2021,2378.8,1432,2375.5,2405,2344.5
01/08/2021,2365,2047,2433.5,2448,2341
01/07/2021,2431.6,1035,2446.5,2464.5,2408.5
01/06/2021,2448.1,1871,2474,2500,2405.5
01/05/2021,2493.4,2442,2390,2536.5,2380
01/04/2021,2391.2,1999,2464.5,2485.5,2370
12/31/2020,2453.8,1186,2372,2464.5,2364.5
12/30/2020,2378.4,797,2339,2385,2334
12/29/2020,2344.3,1259,2343,2375,2323
12/28/2020,2351.8,2393,2342.5,2476.5,2335
12/24/2020,2345.9,520,2338,2353,2317
12/23/2020,2339.1,723,2322.5,2349,2313.5
12/22/2020,2323.1,1319,2323,2356,2307.5
12/21/2020,2316.4,2140,2363,2404.5,2297
12/18/2020,2372,1083,2348.5,2398,2332.5
12/17/2020,2347.5,1126,2334,2366,2328.5
12/16/2020,2348.2,905,2321,2357.5,2316
12/15/2020,2324,1262,2308,2369,2303.5
12/14/2020,2318.9,1012,2328.5,2340.5,2303.5
12/11/2020,2333.1,739,2340.5,2370,2318.5
12/10/2020,2335.5,1593,2266.5,2383.5,2266.5
12/09/2020,2290.6,1093,2320,2333.5,2261
12/08/2020,2327.9,1337,2355,2355,2302.5
12/07/2020,2351.3,856,2356,2389.5,2322
12/04/2020,2357.8,1788,2324.5,2394.4,2323.6
12/03/2020,2317.9,3326,2417.6,2431.6,2228
12/02/2020,2408.2,1391,2418.7,2440,2383.1
12/01/2020,2429.7,1417,2389.4,2446.4,2383.6
11/30/2020,2405.9,1675,2438.2,2442,2374
11/27/2020,2439.7,2145,2366.3,2443,2357
11/25/2020,2364.7,1232,2369,2370,2344.9
11/24/2020,2371.8,1416,2370.2,2379.1,2340.1
11/23/2020,2372.2,1445,2341.1,2377.6,2346.2
11/20/2020,2340.9,1712,2339.6,2358.2,2336.1
11/19/2020,2336.5,1091,2336.2,2365.1,2294.4
11/18/2020,2354,2127,2324.6,2339.3,2334.6
11/17/2020,2326.5,1804,2333.7,2349.2,2310.6
11/16/2020,2345.1,1779,2333.7,2363.9,2305.3
11/13/2020,2329.7,1438,2343.7,2358.1,2317.6
11/12/2020,2341.9,2177,2322.6,2368.3,2315.3
11/11/2020,2316.8,3220,2470.1,2479.4,2310.2
11/10/2020,2471.4,2050,2499.7,2504.1,2457
11/09/2020,2499.2,2910,2500.3,2523,2439.3
11/06/2020,2500,2741,2383.6,2512.9,2376.4
11/05/2020,2383.6,2988,2310.4,2390.3,2369.5
11/04/2020,2307.6,1530,2297.7,2299.4,2281.8
11/03/2020,2297.8,1774,2225.5,2297,2292
11/02/2020,2220.4,1722,2214.2,2270,2196
10/30/2020,2217.2,2138,2200.9,2259.5,2184
10/29/2020,2198.5,3003,2242.3,2282.6,2182
10/28/2020,2250.6,3483,2340,2367.4,2212.6
10/27/2020,2353.9,1247,2374.1,2395,2324.6
10/26/2020,2368.7,1533,2406.9,2406.9,2368
10/23/2020,2398.6,1135,2394.5,2414.9,2374.5
10/22/2020,2395.9,1056,2418.7,2428.9,2366.8
10/21/2020,2427.5,957,2417.7,2429.7,2406.2
10/20/2020,2417.7,1237,2355.5,2420.9,2416.1
10/19/2020,2357.5,943,2347.8,2367,2342.7
10/16/2020,2342.3,842,2363.7,2369.4,2330
10/15/2020,2367.1,976,2363.6,2374.2,2327.1
10/14/2020,2366.3,988,2334.9,2381.9,2323.8
10/13/2020,2344.3,2121,2421,2440.2,2304.8
10/12/2020,2425.6,1193,2464.8,2480,2410.7
10/09/2020,2463.2,1707,2394,2493.4,2392
10/08/2020,2403,1228,2374,2437.3,2366.2
10/07/2020,2382.1,712,2377,2397.5,2358.6
10/06/2020,2391.2,1059,2370.7,2399,2350
10/05/2020,2378.4,1106,2322.5,2384.1,2336.2
10/02/2020,2325,816,2333,2337.5,2302.6
10/01/2020,2328.2,1020,2312.5,2351,2312.5
09/30/2020,2330.5,1219,2325,2359.1,2308.7
09/29/2020,2329.3,1006,2283.8,2336.6,2261.3
09/28/2020,2271.5,857,2228.3,2288.5,2216.2
09/25/2020,2222.2,780,2230.3,2246.8,2197.9
09/24/2020,2226.9,1483,2240.3,2250,2193.1
09/23/2020,2258.3,1527,2212.3,2296.6,2184.8
09/22/2020,2229.6,1411,2291.8,2316.8,2227.3
09/21/2020,2281.7,2232,2375,2409.8,2250.3
09/18/2020,2380.8,1028,2342.2,2385,2324.1
09/17/2020,2335.3,1504,2413.9,2413.9,2310.3
09/16/2020,2417.6,1185,2438,2438,2378.1
09/15/2020,2414.5,1585,2316.8,2454.6,2316.8
09/14/2020,2324.4,827,2330,2364.1,2318.8
09/11/2020,2330.8,882,2311.1,2359.7,2299.2
09/10/2020,2330.9,1073,2314.4,2352.5,2285
09/09/2020,2318.2,1083,2290.4,2326,2269.9
09/08/2020,2305.8,1670,2328.3,2348.5,2255.3
09/04/2020,2343.2,1132,2334.3,2358.3,2293.6
09/03/2020,2321.6,2341,2266.5,2415,2262.5
09/02/2020,2267.5,1053,2298.1,2307.8,2261.2
09/01/2020,2311.1,1196,2268.7,2344.7,2264.2
08/31/2020,2279.3,1384,2225.2,2323.3,2224.1
08/28/2020,2231.5,1508,2192.4,2246.2,2177.8
08/27/2020,2190.5,2200,2199.3,2249.4,2161.3
08/26/2020,2212.9,1248,2199.9,2224.8,2169.8
08/25/2020,2193.8,1399,2196.1,2224.5,2155
08/24/2020,2187.4,1397,2199.9,2225,2175
08/21/2020,2201.4,999,2212,2235.2,2183.9
08/20/2020,2206.2,1123,2193.4,2222,2168.6
08/19/2020,2179.1,1227,2222,2222,2161.8
08/18/2020,2228.3,1507,2232,2258.4,2151
08/17/2020,2233.8,1665,2144.4,2247,2144.4
08/14/2020,2143.8,1142,2213.6,2213.6,2131.3
08/13/2020,2216.8,1643,2173,2235.8,2150.7
08/12/2020,2168.2,1552,2145.6,2210,2102.2
08/11/2020,2175,2571,2270.2,2285,2105
08/10/2020,2270.4,2259,2207.3,2350.3,2194.5
08/07/2020,2176.6,2190,2281.2,2292,2148.3
08/06/2020,2259.4,1739,2231.1,2307.5,2217.6
08/05/2020,2215.5,1531,2183,2237.5,2157
08/04/2020,2170.6,1380,2139,2192.2,2125.7
08/03/2020,2139.5,1334,2133.8,2170,2101.3
07/31/2020,2145.3,1509,2128,2189.7,2095
07/30/2020,2134.9,2679,2239.7,2243.6,2079
07/29/2020,2261.2,2679,2364.1,2367.8,2156.5
07/28/2020,2365.5,1858,2385.2,2419.1,2308.9
07/27/2020,2369.7,2423,2290.7,2418.8,2288
07/24/2020,2294.1,1755,2228.8,2310,2206.4
07/23/2020,2239.8,1327,2215.2,2245.1,2198.5
07/22/2020,2229,2000,2202.9,2237.2,2170
07/21/2020,2188.2,2507,2095.9,2237.9,2092.7
07/20/2020,2109.4,1552,2062.3,2121,2045.5
07/17/2020,2071.7,1297,2019.5,2078.3,2003
07/16/2020,2025.1,1183,2004.5,2057,1985
07/15/2020,2010,861,1982.4,2014.6,1975.3
07/14/2020,1985.6,1439,2010.3,2021,1958.1
07/13/2020,2040.9,2508,1996.5,2091.2,1989.2
07/10/2020,1994.4,1169,1963.8,1999.1,1953.8
07/09/2020,1963.2,2146,1936.4,2019.4,1935.9
07/08/2020,1938.3,1118,1940.3,1971.5,1923.1
07/07/2020,1951.6,932,1949.9,1955,1910.5
07/06/2020,1952.3,770,1925.6,1959,1920.7
07/02/2020,1927.6,589,1935,1937.8,1907.7
07/01/2020,1930.7,685,1956,1957,1915.3
06/30/2020,1966.9,1208,1917.2,1977,1903.1
06/29/2020,1933.1,894,1891.9,1937,1874.9
06/26/2020,1894.4,1201,1845,1899.5,1840.2
06/25/2020,1845.1,1176,1873.3,1894.9,1830.2
06/24/2020,1888.5,1372,1935.2,1965,1865.7
06/23/2020,1951.1,767,1934.7,1959,1923.6
06/22/2020,1942.1,1009,1913,1959.1,1885.3
06/19/2020,1908.4,720,1914,1924.9,1887.1
06/18/2020,1908.6,848,1925.5,1956.8,1876.5
06/17/2020,1925.5,822,1935.6,1948.2,1898.3
06/16/2020,1942.7,853,1945.8,1973.6,1927.1
